POSTED_BY,BHK_OR_RK,UNDER_CONSTRUCTION,RERA,BHK_NO.,READY_TO_MOVE,RESALE,SQUARE_FT,LONGITUDE,LATITUDE,TARGET(PRICE_IN_LACS),ADDRESS
Dealer,BHK,0,0,3,1,1,1756.183228,28.397468,76.945489,120,"Sector-86 Gurgaon,Gurgaon"
Owner,BHK,0,0,1,1,1,495.049505,17.28,74.2,15,"Saida,Karad"
Dealer,BHK,0,0,3,1,1,1733.501737,30.662283,76.822397,54.9,"Zirakpur,Chandigarh"
Dealer,BHK,0,0,2,1,1,1341.021859,24.69028,78.41889,200,"Ghatla,Lalitpur"
Dealer,BHK,1,0,3,0,1,1670.175439,26.900926,75.775927,47.6,"Raj Nagar Extension,Ghaziabad"
Dealer,BHK,0,0,2,1,1,909.0909091,19.162426,73.078993,54,"Nilje Gaon,Mumbai"
Dealer,BHK,1,1,3,0,1,1359.969987,24.69028,78.41889,290,"Kanjur marg (west),Lalitpur"
Dealer,BHK,0,0,3,1,1,2526.122402,13.04034,77.591347,220,"Hebbal,Bangalore"
Owner,BHK,0,0,3,1,1,1560.062402,28.585757,77.396668,80,"Sector-120 Noida,Noida"
Owner,BHK,0,0,2,1,1,1150.278293,26.900926,75.775927,31,"Raj Nagar Extension,Ghaziabad"
Owner,BHK,0,0,1,1,1,552.0794994,17.524875,73.520142,15,"Chiplun,Ratnagiri"
Dealer,BHK,0,0,2,1,1,1305.057096,30.723966,76.766104,160,"Sector-34A Kharghar,Lalitpur"
Dealer,BHK,0,1,2,1,1,935.0561034,12.990758,77.656104,55,"Old Madras Road,Bangalore"
Dealer,BHK,1,0,2,0,1,911.4139693,22.101107,88.374433,32.1,"Rajpur,Kolkata"
Dealer,BHK,0,1,3,1,1,1697.792869,19.1759,72.9522,260,"Mulund (West),Lalitpur"
Dealer,BHK,1,1,3,0,1,1082.446329,19.18,72.96333,180,"Thane West,Maharashtra"
Dealer,BHK,0,0,3,1,1,1449.551783,30.68582,76.724733,76,"Sector-68 Mohali,Mohali"
Owner,BHK,0,0,1,1,1,417.0837504,27.98889,76.38833,12.5,"Majrakath,Neemrana"
Dealer,BHK,0,0,5,1,1,12067.57844,12.929162,77.629041,750,"Sathya Sai Layout,Bangalore"
Owner,BHK,0,0,2,1,1,1000,28.536585,77.383669,36.5,"Sector-110 Noida,Noida"
Dealer,BHK,1,1,3,0,0,1206.030151,21.372741,80.905985,36,"Khamhardih,Raipur"
Owner,BHK,0,0,3,1,1,1820.250284,13.141581,77.749756,96,"Budigere,Bangalore"
Owner,BHK,0,0,3,1,1,1600,12.9077,77.6755,90,"Kasavanhalli,Bangalore"
Dealer,BHK,0,1,3,1,1,1630.837658,18.475864,73.890009,110,"NIBM,Pune"
Owner,BHK,0,0,2,1,1,1172.48567,21.12904,72.858164,22.5,"Bhestan,Surat"
Owner,BHK,0,0,3,1,1,1347.150259,12.96991,77.59796,52,"Chikkakannalli,Bangalore"
Owner,BHK,0,0,2,1,1,1149.954002,26.886881,80.99442,50,"Indra Nagar,lekhraj metro station,Lucknow"
Dealer,BHK,0,0,2,1,1,1191.106406,23.234655,72.651815,90,"Sector 22 Kamothe,Lalitpur"
Dealer,BHK,0,0,2,1,1,1117.775354,12.925027,80.235348,61.5,"Karapakkam,Chennai"
Owner,BHK,0,0,2,1,1,680.1068739,21.15389,79.08306,28,"Bollywood Center Point Garden,Nagpur"
Dealer,BHK,0,1,2,1,1,968.6168152,18.064854,73.32821,100,"Owale,Maharashtra"
Owner,BHK,0,0,1,1,1,450.0097828,23.210275,77.454002,23,"Saket Nagar,Bhopal"
Owner,BHK,0,0,2,1,1,1100,17.7,83.25,60.5,"Seetamma Peta,Visakhapatnam"
Dealer,BHK,1,1,3,0,0,894.8545861,19.249861,72.963866,160,"Kolshet Road,Maharashtra"
Owner,BHK,1,0,2,0,1,1186.131387,21.142359,72.862596,26,"Dindoli,Surat"
Owner,BHK,0,0,2,1,1,903.9548023,12.7281,80.2014,32,"Thiruporur,Chennai"
Owner,BHK,0,0,2,1,1,850.0991782,28.689982,77.339807,30,"Shalimar Garden Extension II,Ghaziabad"
Owner,BHK,0,0,2,1,1,1250,27.98889,76.38833,32.9,"Japanese Zone,Neemrana"
Dealer,BHK,0,1,1,1,1,458.9495156,23.182972,72.611485,18,"Sargasan,Gandhinagar"
Dealer,BHK,0,0,4,1,0,2056.132415,22.5922,88.484911,200,"New Town,Kolkata"
Dealer,BHK,0,1,3,1,1,2400,30.696627,76.693764,120,"Sector-121 Mohali,Mohali"
Dealer,BHK,0,1,3,1,1,971.0982659,28.40473,77.367514,42,"Sector 84 Faridabad,Faridabad"
Dealer,BHK,1,0,3,0,1,1365.853659,20.26444,85.82806,56,"Pandra,Bhubaneswar"
Dealer,BHK,1,0,2,0,0,1019.444444,22.54111,88.33778,36.7,"Jessore Road,Kolkata"
Dealer,BHK,0,0,3,1,1,1668.663358,19.1615,72.8731,390,"Goregaon (East),Mumbai"
Owner,BHK,0,0,3,1,1,1237.964237,23.256574,87.839474,45,"Goda,Bardhaman"
Owner,BHK,0,0,2,1,1,1066.350711,22.288976,73.128222,22.5,"Bhayli,Vadodara"
Dealer,BHK,1,1,1,0,1,600.035823,19.35269,72.864824,33.5,"Naigaon (East),Maharashtra"
Dealer,BHK,1,1,2,0,1,667.7713339,12.957468,77.516563,40.3,"Nagarbhavi,Bangalore"
Dealer,BHK,1,1,2,0,1,1273.571221,30.662283,76.822397,43.9,"Zirakpur,Chandigarh"
Owner,BHK,0,0,1,1,1,635.0757206,22.72056,75.84722,13,"Jati Colony,Indore"
Owner,BHK,0,0,2,1,1,1300.191205,22.093587,82.118812,34,"Minocha Colony,Bilaspur"
Dealer,BHK,0,0,2,1,1,899.7429306,28.604098,77.391254,21,"Sector-68 Noida,Noida"
Dealer,BHK,0,0,2,1,1,1000,26.857412,75.743221,14,"Mangyawas,Jaipur"
Dealer,BHK,0,0,3,1,1,1305.142261,22.54111,88.33778,50,"Rajarhat,Kolkata"
Owner,BHK,0,0,2,1,1,1365.187713,12.840956,77.659441,84,"Electronics City Phase 1,Bangalore"
Owner,BHK,0,0,2,1,1,1275.079692,-37.7130075,144.9578428,68,"Brooke Bond First Cross,Bangalore"
Builder,BHK,1,1,2,0,0,702.459216,27.16726,75.709505,57.7,"Keshav Nagar,Lalitpur"
Owner,BHK,1,1,4,0,1,2375.296912,28.506454,77.409568,120,"Sector-137 Noida,Noida"
Owner,BHK,0,1,2,1,1,814.995925,18.53,73.84,50,"Ubale Nagar,Pune"
Dealer,BHK,1,0,3,0,1,1590.744758,17.741878,83.308875,110,"Seethammadhara,Visakhapatnam"
Dealer,BHK,0,0,2,1,1,775.1091703,13.09,80.27,35.5,"Semmancheri,Chennai"
Owner,BHK,0,0,2,1,1,1010.10101,22.800527,86.25166,55,"Baridih,Jamshedpur"
Dealer,BHK,0,1,3,1,1,1000,28.40473,77.367514,39.5,"Sector 84 Faridabad,Faridabad"
Owner,BHK,0,0,2,1,1,909.9181074,26.486091,80.288646,60,"Sharda Nagar,Kanpur"
Dealer,BHK,0,0,1,1,1,1321.212121,19.12775,72.827595,21.8,"New Manish Nagar,Lalitpur"
Dealer,BHK,0,0,1,1,1,650.0541712,19.259521,72.883037,48,"Mira Bhayandar,Mumbai"
Owner,BHK,0,0,2,1,1,1225.323349,28.211607,76.787033,36,"Bestech City,Dharuhera"
Owner,BHK,0,1,1,1,1,720.2016565,21.13186,73.112253,20,"Pursottam Nagar,Surat"
Owner,BHK,0,0,3,1,1,2250.647668,28.153836,77.316984,69.5,"Sector 2 Faridabad,Faridabad"
Owner,BHK,0,0,3,1,1,1520,12.886702,77.765673,76,"Chambenahalli,Bangalore"
Dealer,BHK,0,0,1,1,1,630.0029647,19.126499,72.99956,85,"Ghansoli,Maharashtra"
Owner,BHK,0,0,2,1,1,1315.047905,28.5041,77.381557,70,"Sector-134 Noida,Noida"
Owner,BHK,0,0,2,1,1,1045.150502,28.506454,77.409568,50,"Sector-137 Noida,Noida"
Dealer,BHK,0,0,3,1,1,2520.045819,34.646268,135.488911,110,"2nd Phase JP Nagar,Bangalore"
Owner,BHK,0,0,2,1,1,700.152207,22.337395,73.225215,23,"Harni,Vadodara"
Dealer,BHK,0,0,1,1,0,440.2920962,19.2167,73.0833,41,"Dombivli (East),Mumbai"
Dealer,BHK,0,1,3,1,1,1654.385965,28.576117,77.382136,94.3,"Sector-75 Noida,Noida"
Owner,BHK,0,1,2,1,1,1175.088132,28.5035,77.426447,50,"Sector-143 Noida,Noida"
Owner,BHK,0,1,2,1,1,1267.248662,28.686091,77.334644,45,"Shalimar garden,Ghaziabad"
Dealer,BHK,0,1,3,1,1,1292.944219,28.44414,77.465898,35,"Sector-151 Noida,Noida"
Dealer,BHK,1,1,2,0,1,1229.230769,13.0519,77.5416,79.9,"Jalahalli,Bangalore"
Owner,BHK,1,1,2,0,1,1179.941003,28.567633,77.383124,48,"Sector-76 Noida,Noida"
Dealer,BHK,1,1,3,0,0,850,13.23,77.7,51,"Devanahalli,Bangalore"
Dealer,BHK,1,1,1,0,1,736.6235853,19.221571,73.042474,110,"Kanjur Marg (East),Mumbai"
Dealer,BHK,0,0,2,1,1,995.2949692,19.256471,72.868815,110,"Dahisar (East),Mumbai"
Dealer,BHK,0,1,3,1,1,1075,27.216013,77.950834,21.5,"Sikandra,Agra"
Dealer,BHK,0,0,3,1,1,1330.944459,19.1347,72.8553,260,"Jogeshwari (East),Mumbai"
Dealer,BHK,0,0,2,1,1,1300.029214,28.40473,77.367514,44.5,"Sector 84 Faridabad,Faridabad"
Dealer,BHK,0,1,3,1,1,1637.142857,21.17,72.83,57.3,"Palanpur,Surat"
Dealer,BHK,0,1,2,1,1,954.5354226,12.961,80.2409,86.5,"Perungudi,Chennai"
Owner,BHK,0,1,3,1,1,1739.73556,28.536585,77.383669,75,"Sector-110 Noida,Noida"
Dealer,BHK,1,1,1,0,1,396.0194963,19.1955,72.8728,78,"Kandivali (East),Maharashtra"
Dealer,BHK,0,0,1,1,1,660.0277906,25.7465,86.1027,57,"Naya Nagar,Mumbai"
Dealer,BHK,0,1,3,1,1,1645.021645,13.04034,77.591347,190,"Hebbal,Bangalore"
Dealer,BHK,0,0,1,1,1,610.0057316,19.1955,72.8728,74.5,"Kandivali (East),Maharashtra"
Owner,BHK,0,0,2,1,1,1250,28.588742,77.32101,32,"Sector-5 Noida,Noida"
Owner,BHK,0,0,2,1,1,775.4551585,22.6581,88.3852,34.5,"Belgharia,Kolkata"
Dealer,BHK,1,1,3,0,1,845.1519537,28.406388,77.342588,29.2,"Sector 86 Faridabad,Faridabad"
Owner,BHK,0,0,2,1,1,950.3239741,26.91667,75.86667,22,"Niwaru Road,Jaipur"
Owner,BHK,0,0,4,1,1,3380.009657,12.9143,77.6764,350,"Kaikondrahalli,Bangalore"
Dealer,BHK,1,0,2,0,1,879.4117647,22.54111,88.33778,29.9,"Nager Bazar,Kolkata"
Dealer,BHK,1,1,2,0,1,1013.024602,19.283359,72.864964,98,"Mira Road,Maharashtra"
Dealer,BHK,0,0,3,1,1,1695.337821,28.506454,77.409568,68,"Sector-137 Noida,Noida"
Dealer,BHK,0,1,3,1,1,1147.206133,19.1615,72.8731,410,"Goregaon (East),Lalitpur"
Dealer,BHK,0,0,3,1,1,1150.019897,27.073397,75.594316,28.9,"Sirsi Road,Jaipur"
Owner,BHK,1,1,3,0,1,1614.086574,12.8706,77.6279,110,"Begur Road,Bangalore"
Dealer,BHK,0,0,2,1,1,852.0037867,22.498882,88.317556,27,"Behala,Kolkata"
Dealer,BHK,0,0,4,1,1,1410.640258,24.69028,78.41889,490,"Versova,Lalitpur"
Owner,BHK,0,0,2,1,1,1100.110011,30.33,78.06,70,"Dhoran Khas,Dehradun"
Dealer,BHK,0,0,3,1,1,2139.997239,19.159184,72.993784,310,"Airoli,Lalitpur"
Dealer,BHK,0,0,3,1,1,1845.01845,28.874383,77.113251,55,"Kundli,Sonipat"
Owner,BHK,0,0,2,1,1,1135.235732,28.634537,77.471342,36.6,"Lal Kuan,Ghaziabad"
Dealer,BHK,0,1,3,1,1,3052.631579,26.16667,75.78333,290,"Tonk Road,Jaipur"
Dealer,BHK,0,0,3,1,1,1250,26.109987,91.748271,40,"Lokhra,Guwahati"
Dealer,BHK,1,1,2,0,1,1350.018173,24.69028,78.41889,260,"Chandivali,Lalitpur"
Dealer,BHK,0,0,2,1,1,1050,18.5956,73.7981,73.5,"Pimple Saudagar,Pune"
Dealer,BHK,0,0,2,1,1,1116.990006,12.995285,77.766797,57,"Kadugodi,Bangalore"
Owner,BHK,0,0,2,1,1,1115.107914,9.97833,76.28361,62,"Judgemukku,Ernakulam"
Dealer,BHK,1,1,1,0,1,685.0690088,19.2836,72.8675,54.6,"Mira Road East,Lalitpur"
Dealer,BHK,0,0,3,1,1,1951.337027,30.30563,77.995446,81,"Seema Dwar,Dehradun"
Owner,BHK,0,0,1,1,1,554.8549811,28.21,76.87,22,"Alwar Bhiwadi Road,Bhiwadi"
Dealer,BHK,1,0,4,0,1,2900.763359,28.390964,77.334229,95,"Sector-14 Bahadurgarh,Bahadurgarh"
Owner,BHK,0,0,3,1,1,1750,12.840956,77.659441,84,"Electronics City Phase 1,Bangalore"
Dealer,BHK,0,0,3,1,1,1600,20.098413,79.10786,94,"Suraksha Nagar,Bangalore"
Dealer,BHK,0,0,2,1,1,1137.656428,19.027644,73.061159,120,"Sector 2 Kharghar,Lalitpur"
Dealer,BHK,0,0,3,1,1,1209.031318,13.0318,77.6583,49.8,"Horamavu Agara,Bangalore"
Dealer,BHK,1,1,3,0,0,901.0919114,19.249861,72.963866,170,"Kolshet Road,Maharashtra"
Dealer,BHK,0,0,2,1,1,1100.038825,18.49667,73.94167,85,"Hadapsar,Pune"
Owner,BHK,0,1,2,1,1,1120.1236,13.11389,77.59833,58,"Yelahanka,Bangalore"
Owner,BHK,0,0,2,1,1,1045.068583,13.079235,77.517166,32,"Kereguddadahalli,Bangalore"
Dealer,BHK,0,1,3,1,1,1291.382954,18.973908,73.025106,110,"Sector-9 Ulwe,Maharashtra"
Dealer,BHK,0,1,2,1,1,1155.747837,30.662283,76.822397,37.4,"Zirakpur,Chandigarh"
Dealer,BHK,1,0,2,0,1,935,28.648586,77.302071,18.7,"Saptarshi Park,Durgapur"
Dealer,BHK,0,0,4,1,0,3039.027511,28.388225,76.946376,190,"Sector-81 Gurgaon,Gurgaon"
Owner,BHK,0,0,1,1,1,560.0672081,17.58333,75.98333,20,"Aasara Hotgi Road,Solapur"
Dealer,BHK,0,1,4,1,1,2040.066914,19.18,72.96333,500,"Thane West,Mumbai"
Owner,BHK,0,0,2,1,1,953.0069011,21.102912,79.094601,29,"Sadbhavana Nagar,Nagpur"
Dealer,BHK,0,1,1,1,1,649.2374728,30.662283,76.822397,14.9,"Zirakpur,Chandigarh"
Dealer,BHK,0,0,3,1,1,1350.21097,24.69028,78.41889,48,"Gorewada,Lalitpur"
Dealer,BHK,0,1,3,1,1,1935.341984,13.11389,77.59833,88,"Yelahanka,Bangalore"
Dealer,BHK,1,1,1,0,1,725.6016447,19.05871,72.89969,120,"Chembur (East),Lalitpur"
Dealer,BHK,0,0,2,1,1,950.0577738,24.69028,78.41889,74,"Bevarly Park,Lalitpur"
Owner,BHK,0,0,3,1,1,1745.200698,12.90489,77.519299,120,"Channasandra,Bangalore"
Dealer,BHK,0,0,2,1,1,829.8755187,28.494868,77.410298,32,"Sector-168 Noida,Noida"
Owner,BHK,0,0,3,1,1,1565.020975,12.96991,77.59796,97,"Shikaripalya,Bangalore"
Owner,BHK,0,0,3,1,1,1344.086022,28.587711,77.403123,65,"Sector-119 Noida,Noida"
Dealer,BHK,1,0,1,0,0,448.4792055,18.573994,73.753171,28.9,"Mahalunge,Pune"
Dealer,BHK,1,1,4,0,1,1408.0332,19.18,72.96333,190,"Thane West,Lalitpur"
Owner,BHK,0,0,2,1,1,1096.9286,18.452663,73.93104,55,"Undri,Pune"
Dealer,BHK,0,0,2,1,1,849.7167611,13.04394,80.17251,51,"Valasaravakkam,Chennai"
Dealer,BHK,0,0,2,1,1,1259.74805,23.1505,72.6399,42,"Koba,Gandhinagar"
Dealer,BHK,0,0,3,1,1,1850.294365,30.6665,76.8625,110,"Sector-20 Panchkula,Panchkula"
Owner,BHK,0,0,1,1,1,700.0259269,24.395822,78.989627,27,"Adajan,Surat"
Dealer,BHK,1,1,2,0,1,818.0216461,18.96667,72.83333,130,"Teen Haath Naka,Mumbai"
Dealer,BHK,0,0,2,1,1,809.5854922,19.255098,72.9815265,100,"Hiranandani Estate,Lalitpur"
Dealer,BHK,0,1,3,1,0,952.09759,19.239813,72.962722,160,"Manpada,Mumbai"
Owner,BHK,0,0,3,1,1,1924.927815,23.35556,85.33472,80,"New Housing Colony,Ranchi"
Owner,BHK,0,0,3,1,1,1600.224593,13.064,77.58,85.5,"Sahakara Nagar,Bangalore"
Owner,BHK,0,0,2,1,1,1350.21097,20.604366,72.92754,16,"Halar,Valsad"
Owner,BHK,1,1,3,0,1,1625.256865,28.429614,77.481711,87,"Sector-150 Noida,Noida"
Dealer,BHK,0,0,3,1,1,1890.39932,28.47944,76.971432,89,"Sector-102 Gurgaon,Gurgaon"
Owner,BHK,0,1,2,1,1,1157.201353,12.990758,77.656104,65,"Old Madras Road,Bangalore"
Dealer,BHK,0,1,3,1,1,1700.013077,18.097689,74.735239,130,"Balewadi,Pune"
Dealer,BHK,0,0,2,1,1,865.0634603,18.595456,73.946088,25.9,"Lohegaon,Pune"
Dealer,BHK,0,0,2,1,1,1221.122112,24.69028,78.41889,74,"Kalamboli,Lalitpur"
Dealer,BHK,1,1,3,0,1,1486.486486,18.5438,73.9438,110,"Kharadi,Pune"
Owner,BHK,0,0,3,1,1,1365.019011,28.6667,77.4333,35.9,"Shatabdi Puram,Ghaziabad"
Dealer,BHK,0,1,1,1,0,718.9468947,24.69028,78.41889,63.9,"Ghodbunder Road,Lalitpur"
Owner,BHK,0,0,2,1,1,999.000999,26.807408,75.838659,50,"Pratap Nagar,Jaipur"
Owner,BHK,0,1,2,1,1,1095.238095,12.995285,77.766797,46,"Kadugodi,Bangalore"
Owner,BHK,0,1,3,1,1,1666.666667,21,77,100,"Sector-93 A Noida,Noida"
Owner,BHK,0,0,3,1,1,1460.248783,13.219742,76.698537,81,"Rachenahalli,Bangalore"
Dealer,BHK,0,0,2,1,1,1003.11311,18.615805,73.775025,58,"Thergaon,Pune"
Owner,BHK,0,0,2,1,1,832.1445554,13.09,80.27,35,"Santhosapuram,Chennai"
Dealer,BHK,1,1,4,0,1,3024.955886,19.221571,73.042474,600,"Kanjur Marg (East),Mumbai"
Dealer,BHK,1,1,2,0,1,769.0515031,18.96667,72.83333,99,"JK Gram,Mumbai"
Owner,BHK,0,0,3,1,1,1913.121765,12.924893,77.700727,170,"Bhoganhalli,Bangalore"
Dealer,BHK,1,1,2,0,1,930.0147197,19.2836,72.8675,69.5,"Mira Road East,Maharashtra"
Dealer,BHK,1,1,2,0,1,1096.394408,27.04965,80.851214,29.8,"Sultanpur Road,Lucknow"
Dealer,BHK,0,1,3,1,1,1728.081321,19.05871,72.89969,340,"Chembur (East),Maharashtra"
Dealer,BHK,0,0,2,1,1,1290.322581,30.662283,76.822397,34,"Zirakpur,Chandigarh"
Owner,BHK,0,0,1,1,1,360.0576092,22.675548,88.352674,15,"Bhadrakali,Kolkata"
Dealer,BHK,1,1,2,0,1,1106.006466,18.96667,72.83333,130,"Pokhran-2,Mumbai"
Dealer,BHK,0,1,3,1,1,1851.192595,30.662283,76.822397,52,"Zirakpur,Chandigarh"
Owner,BHK,0,0,2,1,1,965.3605906,28.2102,76.8606,17,"Tapukara,Bhiwadi"
Owner,BHK,0,0,2,1,1,750.111957,22.507959,88.353262,33.5,"Lake Gardens,Kolkata"
Owner,BHK,0,0,2,1,1,925.0693802,28.63676,77.36315,40,"Shipra Suncity. Indirapuram,Ghaziabad"
Owner,BHK,0,0,2,1,1,1240.03543,28.506454,77.409568,70,"Sector-137 Noida,Noida"
Dealer,BHK,1,1,3,0,1,1694.72376,19.235,72.8598,300,"Borivali (East),Lalitpur"
Dealer,BHK,0,0,1,1,1,620.0177148,18.663883,73.767663,49,"Sector 23 Ulwe,Maharashtra"
Owner,BHK,0,0,2,1,1,980,26.89364,75.775453,24.5,"Ganesh Nagar,Jaipur"
Dealer,BHK,0,0,3,1,1,1665.329053,28.577673,77.389781,83,"Sector-74 Noida,Noida"
Dealer,BHK,0,0,2,1,1,960.1335838,28.9196,76.8972,46,"Vaibhav Khand,Ghaziabad"
Dealer,BHK,0,0,3,1,1,1503.358356,13.101004,77.57871,76.1,"Yelahanka New Town,Bangalore"
Dealer,BHK,1,1,3,0,0,833.25618,19.1759,72.9522,180,"Mulund (West),Maharashtra"
Dealer,BHK,1,1,3,0,1,2465.656921,18.58584,73.471734,420,"Chandivali,Maharashtra"
Dealer,BHK,0,1,2,1,1,1075.268817,25.427367,81.945121,29,"Andawa,Allahabad"
Dealer,BHK,1,0,2,0,1,1000,17.7,83.25,21,"Atchutapuram,Visakhapatnam"
Dealer,BHK,0,0,4,1,1,3900.236067,13.081616,77.620233,380,"Sampigehalli,Bangalore"
Owner,BHK,0,0,3,1,1,1600,22.802995,86.167625,60,"Kadma,Jamshedpur"
Owner,BHK,0,1,2,1,1,925.008259,28.579004,77.431173,28,"Noida Extension,Noida"
Dealer,BHK,1,1,2,0,1,1086.059066,29.914435,78.055308,34.2,"Bahadarabad,Haridwar"
Dealer,BHK,0,1,4,1,0,1914.893617,12.924893,77.700727,180,"Bhoganhalli,Bangalore"
Owner,BHK,0,0,2,1,1,1050.052503,12.852171,80.216826,60,"Thalambur,Chennai"
Owner,BHK,0,0,3,1,1,1149.831948,26.91667,75.86667,65,"Chitrakoot,Jaipur"
Dealer,BHK,0,0,4,1,0,2857.142857,28.440728,77.114195,350,"Sector-54 Gurgaon,Gurgaon"
Dealer,BHK,0,1,3,1,1,1852.54491,30.662283,76.822397,49.5,"Zirakpur,Chandigarh"
Owner,BHK,0,0,1,1,1,600.0857265,22.67,88.35,14,"Uttarpara,Kolkata"
Builder,BHK,1,1,3,0,0,1500.197394,26.91667,75.86667,38,"Lalarpura,Jaipur"
Owner,BHK,0,0,3,1,1,1960.01568,12.9576,77.6562,250,"Murugeshpalya,Bangalore"
Owner,BHK,0,0,1,1,1,588.0532343,18.538708,73.820859,19,"Near Fatak High School,Ratnagiri"
Owner,BHK,0,0,2,1,1,750,12.7768,77.76887,23.4,"Attibele,Bangalore"
Owner,BHK,0,0,2,1,1,1100.110011,22.271214,73.188827,30,"Manjalpur,Vadodara"
Dealer,BHK,1,0,4,0,0,2710.0271,28.50437,76.996356,270,"Sector-106 Gurgaon,Gurgaon"
Dealer,BHK,1,0,1,0,1,650.0221598,19.161955,72.839616,88,"Goregaon (West),Maharashtra"
Dealer,BHK,0,0,3,1,1,1618.929016,12.96991,77.59796,260,"Cambridge Layout,Bangalore"
Dealer,BHK,1,0,3,0,1,1690,30.33503,78.054821,67.6,"Rajpur Road,Dehradun"
Dealer,BHK,0,1,3,1,0,1054.852321,19.1759,72.9522,290,"Mulund (West),Maharashtra"
Owner,BHK,0,0,3,1,1,1765.316719,9.416791,76.575686,68,"Thiruvalla,Pathanamthitta"
Dealer,BHK,0,0,5,1,1,2750.008088,18.981738,72.829678,1700,"Jacob Circle,Maharashtra"
Dealer,BHK,1,1,3,0,1,919.9632015,18.673472,73.714564,60,"Mamurdi,Pune"
Dealer,BHK,0,0,4,1,1,3301.237964,12.9958935,77.761394,240,"Whitefield,Bangalore"
Dealer,BHK,0,0,4,1,1,6820.828481,12.925,77.595,820,"Jayanagar,Bangalore"
Dealer,BHK,0,1,3,1,1,1870.07874,19.128324,72.825408,380,"4 Bunglows,Mumbai"
Dealer,BHK,0,0,3,1,1,1433.038041,12.261327,76.644706,55,"J.P Nagar,Mysore"
Dealer,BHK,1,1,1,0,0,386.2768422,24.69028,78.41889,61.7,"Pokhran-2,Lalitpur"
Dealer,BHK,0,1,3,1,1,1832.760596,18.097689,74.735239,160,"Balewadi Phata,Pune"
Owner,BHK,0,0,3,1,1,1586.042823,11.86889,75.35556,60,"Payyambalam,Kannur"
Owner,BHK,0,0,2,1,1,1271.070615,21.142359,72.862596,27.9,"Dindoli,Surat"
Owner,BHK,0,0,3,1,1,1448.064606,30.682453,76.75696,52,"Sas Nagar,Mohali"
Dealer,BHK,0,0,3,1,1,2350.176263,13.04034,77.591347,200,"Hebbal,Bangalore"
Dealer,BHK,0,0,2,1,1,1233.585356,28.2102,76.8606,31,"Alwar Bypass Road,Bhiwadi"
Dealer,BHK,1,1,1,0,1,413.0262113,24.6902,78.416,26,"Ambernath,Lalitpur"
Dealer,BHK,0,1,1,1,0,451.0571652,18.5853,73.7413,28.8,"Hinjewadi,Pune"
Owner,BHK,0,0,2,1,1,999.1311903,21.31694,72.87778,11.5,"Sayan,Surat"
Owner,BHK,0,0,2,1,1,1000,21.201983,81.374348,20,"Junwani,Bhilai"
Owner,BHK,0,0,3,1,1,1756.253326,12.896796,77.5724,99,"Kanakpura Road,Bangalore"
Owner,BHK,0,0,2,1,1,930.0883584,19.11667,73.73333,60,"Ambegaon,Pune"
Dealer,BHK,1,1,1,0,1,634.8914244,18.651598,73.735448,34.5,"Ravet,Pune"
Owner,BHK,0,0,3,1,1,1390.076989,12.97045,77.712284,65,"Kundalahalli Colony,Bangalore"
Owner,BHK,0,0,3,1,1,1200.192031,23.185756,77.498465,25,"Katara Hills,Bhopal"
Dealer,BHK,1,0,2,0,1,651.1829824,19.239813,72.962722,120,"Manpada,Mumbai"
Owner,BHK,0,0,2,1,1,1000,21.15389,79.08306,32,"Nandan Van,Nagpur"
Owner,BHK,0,0,2,1,1,851.1673152,12.87028,74.88056,35,"Lower Car Street,Mangalore"
Dealer,BHK,0,1,2,1,1,959.0486238,24.69028,78.41889,200,"Wadala,Lalitpur"
Owner,BHK,0,0,2,1,1,1149.865849,28.21,76.87,30,"Alwar Bhiwadi Road,Bhiwadi"
Dealer,BHK,0,0,2,1,1,925.008259,19.18,72.96333,140,"Thane West,Mumbai"
Dealer,BHK,0,1,4,1,1,3430.015646,19.255098,72.9815265,570,"Hiranandani Estate,Mumbai"
Dealer,BHK,0,0,1,1,1,650,23.234655,72.651815,39,"Sector 22 Kamothe,Lalitpur"
Dealer,BHK,0,1,2,1,1,1180.106772,19.049989,73.077321,84,"Sector 19 Ulwe,Maharashtra"
Owner,BHK,0,0,2,1,1,1200.192031,22.318485,73.162544,25,"Subhanpura,Vadodara"
Dealer,BHK,0,0,5,1,1,4000,19.139348,72.820458,1000,"Andheri (West),Maharashtra"
Dealer,BHK,0,0,3,1,1,1612.903226,35,136,120,"7th Phase JP Nagar,Bangalore"
Dealer,BHK,1,0,1,0,0,443.1103488,26.13722,91.62778,15.5,"Dharapur,Guwahati"
Dealer,BHK,0,0,1,1,1,580.00435,18.96667,72.83333,80,"Tambe Nagar,Mumbai"
Owner,BHK,0,0,2,1,1,831.0249307,22.5922,88.484911,45,"New Town,Kolkata"
Owner,BHK,0,0,2,1,1,915.3318078,22.801831,86.113273,20,"Gamharia,Jamshedpur"
Dealer,BHK,0,1,3,1,1,3011.514615,18.49667,73.94167,170,"Hadapsar,Pune"
Dealer,BHK,0,0,2,1,1,997.1236817,22.483471,88.417711,52,"Nayabad,Kolkata"
Owner,BHK,0,0,3,1,1,1100.052383,9.918972,76.319184,42,"Ernakulam medical Center Nh Bypass,Ernakulam"
Dealer,BHK,0,1,3,1,1,1850.357032,30.682453,76.75696,59.6,"Sas Nagar,Mohali"
